id,date,commodity_group,commodity_id,commodity,price
8264613,2023-04-12,Others,4,Gur,59
8265033,2023-04-12,Grains & Pulses,5,Masoor Dal,97
8265476,2023-04-12,Others,6,Milk @,40
8265898,2023-04-12,Grains & Pulses,7,Moong Dal,113
8266338,2023-04-12,Edible Oils,8,Mustard Oil (Packed),179
8266771,2023-04-12,Vegetables,9,Onion,23
8267206,2023-04-12,Edible Oils,10,Palm Oil (Packed),98
8267550,2023-04-12,Vegetables,11,Potato,26
8267990,2023-04-12,Grains & Pulses,12,Rice,59
8268434,2023-04-12,Others,13,Salt Pack (Iodised),26
8269257,2023-04-12,Others,15,Sugar,41
8269689,2023-04-12,Edible Oils,16,Sunflower Oil (Packed),131
8270082,2023-04-12,Others,17,Tea Loose,303
8270506,2023-04-12,Vegetables,18,Tomato,23
8270940,2023-04-12,Grains & Pulses,19,Tur/Arhar Dal,126
8271375,2023-04-12,Grains & Pulses,20,Urad Dal,121
8271799,2023-04-12,Edible Oils,21,Vanaspati (Packed),113
8272212,2023-04-12,Grains & Pulses,22,Wheat,41
8272594,2023-04-13,Grains & Pulses,1,Atta (Wheat),37
8273040,2023-04-13,Grains & Pulses,2,Gram Dal,71
8273472,2023-04-13,Edible Oils,3,Groundnut Oil (Packed),193
8273793,2023-04-13,Others,4,Gur,59
8274223,2023-04-13,Grains & Pulses,5,Masoor Dal,97
8274671,2023-04-13,Others,6,Milk @,40
8275103,2023-04-13,Grains & Pulses,7,Moong Dal,109
8275546,2023-04-13,Edible Oils,8,Mustard Oil (Packed),179
8275986,2023-04-13,Vegetables,9,Onion,23
8276426,2023-04-13,Edible Oils,10,Palm Oil (Packed),99
8276776,2023-04-13,Vegetables,11,Potato,26
8277222,2023-04-13,Grains & Pulses,12,Rice,59
8277670,2023-04-13,Others,13,Salt Pack (Iodised),26
8278501,2023-04-13,Others,15,Sugar,41
8278943,2023-04-13,Edible Oils,16,Sunflower Oil (Packed),131
8279339,2023-04-13,Others,17,Tea Loose,303
8279768,2023-04-13,Vegetables,18,Tomato,21
8280205,2023-04-13,Grains & Pulses,19,Tur/Arhar Dal,126
8280644,2023-04-13,Grains & Pulses,20,Urad Dal,123
8281072,2023-04-13,Edible Oils,21,Vanaspati (Packed),117
8281488,2023-04-13,Grains & Pulses,22,Wheat,41
8281869,2023-04-14,Grains & Pulses,1,Atta (Wheat),37
8282205,2023-04-14,Grains & Pulses,2,Gram Dal,71
8282526,2023-04-14,Edible Oils,3,Groundnut Oil (Packed),193
8282778,2023-04-14,Others,4,Gur,59
8283103,2023-04-14,Grains & Pulses,5,Masoor Dal,97
8283440,2023-04-14,Others,6,Milk @,40
8283771,2023-04-14,Grains & Pulses,7,Moong Dal,109
8284105,2023-04-14,Edible Oils,8,Mustard Oil (Packed),179
8284441,2023-04-14,Vegetables,9,Onion,23
8284773,2023-04-14,Edible Oils,10,Palm Oil (Packed),99
8285049,2023-04-14,Vegetables,11,Potato,26
8285385,2023-04-14,Grains & Pulses,12,Rice,59
8285722,2023-04-14,Others,13,Salt Pack (Iodised),26
8286366,2023-04-14,Others,15,Sugar,41
8286700,2023-04-14,Edible Oils,16,Sunflower Oil (Packed),131
8287002,2023-04-14,Others,17,Tea Loose,303
8287327,2023-04-14,Vegetables,18,Tomato,21
8287656,2023-04-14,Grains & Pulses,19,Tur/Arhar Dal,126
8287987,2023-04-14,Grains & Pulses,20,Urad Dal,123
8288311,2023-04-14,Edible Oils,21,Vanaspati (Packed),117
8288627,2023-04-14,Grains & Pulses,22,Wheat,41
8288923,2023-04-15,Grains & Pulses,1,Atta (Wheat),37
8289288,2023-04-15,Grains & Pulses,2,Gram Dal,71
8289641,2023-04-15,Edible Oils,3,Groundnut Oil (Packed),193
8289916,2023-04-15,Others,4,Gur,59
8290266,2023-04-15,Grains & Pulses,5,Masoor Dal,97
8290630,2023-04-15,Others,6,Milk @,40
8290977,2023-04-15,Grains & Pulses,7,Moong Dal,109
8291339,2023-04-15,Edible Oils,8,Mustard Oil (Packed),179
8291696,2023-04-15,Vegetables,9,Onion,23
8292051,2023-04-15,Edible Oils,10,Palm Oil (Packed),99
8292351,2023-04-15,Vegetables,11,Potato,26
8292710,2023-04-15,Grains & Pulses,12,Rice,59
8293074,2023-04-15,Others,13,Salt Pack (Iodised),26
8293751,2023-04-15,Others,15,Sugar,41
8294107,2023-04-15,Edible Oils,16,Sunflower Oil (Packed),131
8294434,2023-04-15,Others,17,Tea Loose,303
8294777,2023-04-15,Vegetables,18,Tomato,21
8295130,2023-04-15,Grains & Pulses,19,Tur/Arhar Dal,126
8295493,2023-04-15,Grains & Pulses,20,Urad Dal,123
8295847,2023-04-15,Edible Oils,21,Vanaspati (Packed),117
8296192,2023-04-15,Grains & Pulses,22,Wheat,41
8296508,2023-04-16,Grains & Pulses,1,Atta (Wheat),37
8296777,2023-04-16,Grains & Pulses,2,Gram Dal,71
8297039,2023-04-16,Edible Oils,3,Groundnut Oil (Packed),193
8297256,2023-04-16,Others,4,Gur,59
8297523,2023-04-16,Grains & Pulses,5,Masoor Dal,97
8297792,2023-04-16,Others,6,Milk @,40
8298057,2023-04-16,Grains & Pulses,7,Moong Dal,109
8298327,2023-04-16,Edible Oils,8,Mustard Oil (Packed),179
8298592,2023-04-16,Vegetables,9,Onion,23
8298855,2023-04-16,Edible Oils,10,Palm Oil (Packed),99
8299080,2023-04-16,Vegetables,11,Potato,26
8299348,2023-04-16,Grains & Pulses,12,Rice,59
8299617,2023-04-16,Others,13,Salt Pack (Iodised),26
8300126,2023-04-16,Others,15,Sugar,41
8300391,2023-04-16,Edible Oils,16,Sunflower Oil (Packed),131
8300636,2023-04-16,Others,17,Tea Loose,303
8300895,2023-04-16,Vegetables,18,Tomato,21
8301160,2023-04-16,Grains & Pulses,19,Tur/Arhar Dal,126
8301430,2023-04-16,Grains & Pulses,20,Urad Dal,123
8301697,2023-04-16,Edible Oils,21,Vanaspati (Packed),117
8301958,2023-04-16,Grains & Pulses,22,Wheat,41
8302207,2023-04-17,Grains & Pulses,1,Atta (Wheat),37
8302653,2023-04-17,Grains & Pulses,2,Gram Dal,71
8303079,2023-04-17,Edible Oils,3,Groundnut Oil (Packed),193
8303399,2023-04-17,Others,4,Gur,59
8303824,2023-04-17,Grains & Pulses,5,Masoor Dal,97
8304270,2023-04-17,Others,6,Milk @,40
8304700,2023-04-17,Grains & Pulses,7,Moong Dal,106
8305140,2023-04-17,Edible Oils,8,Mustard Oil (Packed),179
8305574,2023-04-17,Vegetables,9,Onion,23
8306011,2023-04-17,Edible Oils,10,Palm Oil (Packed),99
8306355,2023-04-17,Vegetables,11,Potato,26
8306800,2023-04-17,Grains & Pulses,12,Rice,59
8307246,2023-04-17,Others,13,Salt Pack (Iodised),26
8308063,2023-04-17,Others,15,Sugar,41
8308500,2023-04-17,Edible Oils,16,Sunflower Oil (Packed),131
8308895,2023-04-17,Others,17,Tea Loose,303
8309319,2023-04-17,Vegetables,18,Tomato,21
8309754,2023-04-17,Grains & Pulses,19,Tur/Arhar Dal,129
8310191,2023-04-17,Grains & Pulses,20,Urad Dal,123
8310613,2023-04-17,Edible Oils,21,Vanaspati (Packed),117
8311028,2023-04-17,Grains & Pulses,22,Wheat,41
8311412,2023-04-18,Grains & Pulses,1,Atta (Wheat),39
8311869,2023-04-18,Grains & Pulses,2,Gram Dal,71
8312309,2023-04-18,Edible Oils,3,Groundnut Oil (Packed),193
8312641,2023-04-18,Others,4,Gur,59
8313075,2023-04-18,Grains & Pulses,5,Masoor Dal,99
8313533,2023-04-18,Others,6,Milk @,40
8313971,2023-04-18,Grains & Pulses,7,Moong Dal,113
8314424,2023-04-18,Edible Oils,8,Mustard Oil (Packed),179
8314872,2023-04-18,Vegetables,9,Onion,26
8315319,2023-04-18,Edible Oils,10,Palm Oil (Packed),99
8315675,2023-04-18,Vegetables,11,Potato,26
8316128,2023-04-18,Grains & Pulses,12,Rice,59
8316587,2023-04-18,Others,13,Salt Pack (Iodised),26
8317429,2023-04-18,Others,15,Sugar,41
8317877,2023-04-18,Edible Oils,16,Sunflower Oil (Packed),131
8318280,2023-04-18,Others,17,Tea Loose,303
8318715,2023-04-18,Vegetables,18,Tomato,19
8319159,2023-04-18,Grains & Pulses,19,Tur/Arhar Dal,129
8319607,2023-04-18,Grains & Pulses,20,Urad Dal,121
8320042,2023-04-18,Edible Oils,21,Vanaspati (Packed),117
8320466,2023-04-18,Grains & Pulses,22,Wheat,41
8320855,2023-04-19,Grains & Pulses,1,Atta (Wheat),39
8321307,2023-04-19,Grains & Pulses,2,Gram Dal,71
8321742,2023-04-19,Edible Oils,3,Groundnut Oil (Packed),191
8322071,2023-04-19,Others,4,Gur,56
8322505,2023-04-19,Grains & Pulses,5,Masoor Dal,99
8322958,2023-04-19,Others,6,Milk @,40
8323395,2023-04-19,Grains & Pulses,7,Moong Dal,111
8323844,2023-04-19,Edible Oils,8,Mustard Oil (Packed),181
8324286,2023-04-19,Vegetables,9,Onion,26
8324732,2023-04-19,Edible Oils,10,Palm Oil (Packed),99
8325083,2023-04-19,Vegetables,11,Potato,23
8325534,2023-04-19,Grains & Pulses,12,Rice,59
8325988,2023-04-19,Others,13,Salt Pack (Iodised),26
8326827,2023-04-19,Others,15,Sugar,41
8327273,2023-04-19,Edible Oils,16,Sunflower Oil (Packed),131
8327675,2023-04-19,Others,17,Tea Loose,303
8328108,2023-04-19,Vegetables,18,Tomato,21
8328550,2023-04-19,Grains & Pulses,19,Tur/Arhar Dal,131
8328995,2023-04-19,Grains & Pulses,20,Urad Dal,121
8329426,2023-04-19,Edible Oils,21,Vanaspati (Packed),121
8329848,2023-04-19,Grains & Pulses,22,Wheat,41
8330239,2023-04-20,Grains & Pulses,1,Atta (Wheat),39
8330691,2023-04-20,Grains & Pulses,2,Gram Dal,71
8331124,2023-04-20,Edible Oils,3,Groundnut Oil (Packed),191
8331452,2023-04-20,Others,4,Gur,56
8331884,2023-04-20,Grains & Pulses,5,Masoor Dal,99
8332336,2023-04-20,Others,6,Milk @,40
8332773,2023-04-20,Grains & Pulses,7,Moong Dal,111
8333221,2023-04-20,Edible Oils,8,Mustard Oil (Packed),181
8333660,2023-04-20,Vegetables,9,Onion,23
8334103,2023-04-20,Edible Oils,10,Palm Oil (Packed),99
8334454,2023-04-20,Vegetables,11,Potato,21
8334903,2023-04-20,Grains & Pulses,12,Rice,59
8335354,2023-04-20,Others,13,Salt Pack (Iodised),26
8336187,2023-04-20,Others,15,Sugar,41
8336631,2023-04-20,Edible Oils,16,Sunflower Oil (Packed),131
8337033,2023-04-20,Others,17,Tea Loose,303
8337464,2023-04-20,Vegetables,18,Tomato,21
8337903,2023-04-20,Grains & Pulses,19,Tur/Arhar Dal,131
8338346,2023-04-20,Grains & Pulses,20,Urad Dal,121
8338777,2023-04-20,Edible Oils,21,Vanaspati (Packed),121
8339198,2023-04-20,Grains & Pulses,22,Wheat,41
8339589,2023-04-21,Grains & Pulses,1,Atta (Wheat),39
8340019,2023-04-21,Grains & Pulses,2,Gram Dal,71
8340434,2023-04-21,Edible Oils,3,Groundnut Oil (Packed),191
8340757,2023-04-21,Others,4,Gur,56
8341168,2023-04-21,Grains & Pulses,5,Masoor Dal,99
8341599,2023-04-21,Others,6,Milk @,40
8342014,2023-04-21,Grains & Pulses,7,Moong Dal,109
8342441,2023-04-21,Edible Oils,8,Mustard Oil (Packed),183
8342866,2023-04-21,Vegetables,9,Onion,23
8343289,2023-04-21,Edible Oils,10,Palm Oil (Packed),98
8343630,2023-04-21,Vegetables,11,Potato,23
8344059,2023-04-21,Grains & Pulses,12,Rice,59
8344490,2023-04-21,Others,13,Salt Pack (Iodised),26
8345293,2023-04-21,Others,15,Sugar,41
8345716,2023-04-21,Edible Oils,16,Sunflower Oil (Packed),131
8346099,2023-04-21,Others,17,Tea Loose,303
8346507,2023-04-21,Vegetables,18,Tomato,19
8346926,2023-04-21,Grains & Pulses,19,Tur/Arhar Dal,133
8347349,2023-04-21,Grains & Pulses,20,Urad Dal,119
8347759,2023-04-21,Edible Oils,21,Vanaspati (Packed),121
8348161,2023-04-21,Grains & Pulses,22,Wheat,41
8348523,2023-04-22,Grains & Pulses,1,Atta (Wheat),39
8348816,2023-04-22,Grains & Pulses,2,Gram Dal,71
8349098,2023-04-22,Edible Oils,3,Groundnut Oil (Packed),191
8349320,2023-04-22,Others,4,Gur,56
8349603,2023-04-22,Grains & Pulses,5,Masoor Dal,99
8349896,2023-04-22,Others,6,Milk @,40
8350182,2023-04-22,Grains & Pulses,7,Moong Dal,109
8350474,2023-04-22,Edible Oils,8,Mustard Oil (Packed),183
8350762,2023-04-22,Vegetables,9,Onion,23
8351050,2023-04-22,Edible Oils,10,Palm Oil (Packed),98
8351284,2023-04-22,Vegetables,11,Potato,23
8351576,2023-04-22,Grains & Pulses,12,Rice,59
8351870,2023-04-22,Others,13,Salt Pack (Iodised),26
8352421,2023-04-22,Others,15,Sugar,41
8352709,2023-04-22,Edible Oils,16,Sunflower Oil (Packed),131
8352971,2023-04-22,Others,17,Tea Loose,303
8353253,2023-04-22,Vegetables,18,Tomato,19
8353542,2023-04-22,Grains & Pulses,19,Tur/Arhar Dal,133
8353832,2023-04-22,Grains & Pulses,20,Urad Dal,119
8354118,2023-04-22,Edible Oils,21,Vanaspati (Packed),121
8354393,2023-04-22,Grains & Pulses,22,Wheat,41
8354645,2023-04-23,Grains & Pulses,1,Atta (Wheat),39
8354917,2023-04-23,Grains & Pulses,2,Gram Dal,71
8355179,2023-04-23,Edible Oils,3,Groundnut Oil (Packed),191
8355399,2023-04-23,Others,4,Gur,56
8355669,2023-04-23,Grains & Pulses,5,Masoor Dal,99
8355940,2023-04-23,Others,6,Milk @,40
8356208,2023-04-23,Grains & Pulses,7,Moong Dal,109
8356479,2023-04-23,Edible Oils,8,Mustard Oil (Packed),183
8356746,2023-04-23,Vegetables,9,Onion,23
8357011,2023-04-23,Edible Oils,10,Palm Oil (Packed),98
8357235,2023-04-23,Vegetables,11,Potato,23
8357505,2023-04-23,Grains & Pulses,12,Rice,59
8357776,2023-04-23,Others,13,Salt Pack (Iodised),26
8358290,2023-04-23,Others,15,Sugar,41
8358557,2023-04-23,Edible Oils,16,Sunflower Oil (Packed),131
8358805,2023-04-23,Others,17,Tea Loose,303
8359070,2023-04-23,Vegetables,18,Tomato,19
8359338,2023-04-23,Grains & Pulses,19,Tur/Arhar Dal,133
8359610,2023-04-23,Grains & Pulses,20,Urad Dal,119
8359877,2023-04-23,Edible Oils,21,Vanaspati (Packed),121
8360140,2023-04-23,Grains & Pulses,22,Wheat,41
8360392,2023-04-24,Grains & Pulses,1,Atta (Wheat),39
8360841,2023-04-24,Grains & Pulses,2,Gram Dal,71
8361270,2023-04-24,Edible Oils,3,Groundnut Oil (Packed),191
8361591,2023-04-24,Others,4,Gur,56
8362022,2023-04-24,Grains & Pulses,5,Masoor Dal,99
8362472,2023-04-24,Others,6,Milk @,40
8362907,2023-04-24,Grains & Pulses,7,Moong Dal,109
8363353,2023-04-24,Edible Oils,8,Mustard Oil (Packed),183
8363790,2023-04-24,Vegetables,9,Onion,23
8364232,2023-04-24,Edible Oils,10,Palm Oil (Packed),98
8364589,2023-04-24,Vegetables,11,Potato,26
8365035,2023-04-24,Grains & Pulses,12,Rice,59
8365485,2023-04-24,Others,13,Salt Pack (Iodised),26
8366312,2023-04-24,Others,15,Sugar,41
8366755,2023-04-24,Edible Oils,16,Sunflower Oil (Packed),131
8367153,2023-04-24,Others,17,Tea Loose,303
8367583,2023-04-24,Vegetables,18,Tomato,17
8368021,2023-04-24,Grains & Pulses,19,Tur/Arhar Dal,133
8368462,2023-04-24,Grains & Pulses,20,Urad Dal,119
8368889,2023-04-24,Edible Oils,21,Vanaspati (Packed),121
8369306,2023-04-24,Grains & Pulses,22,Wheat,41
8369689,2023-04-25,Grains & Pulses,1,Atta (Wheat),39
8370125,2023-04-25,Grains & Pulses,2,Gram Dal,71
8370541,2023-04-25,Edible Oils,3,Groundnut Oil (Packed),191
8370849,2023-04-25,Others,4,Gur,56
8371264,2023-04-25,Grains & Pulses,5,Masoor Dal,96
8371699,2023-04-25,Others,6,Milk @,40
8372118,2023-04-25,Grains & Pulses,7,Moong Dal,113
8372549,2023-04-25,Edible Oils,8,Mustard Oil (Packed),183
8372973,2023-04-25,Vegetables,9,Onion,23
8373400,2023-04-25,Edible Oils,10,Palm Oil (Packed),98
8373747,2023-04-25,Vegetables,11,Potato,29
8374178,2023-04-25,Grains & Pulses,12,Rice,59
8374614,2023-04-25,Others,13,Salt Pack (Iodised),26
8375413,2023-04-25,Others,15,Sugar,41
8375839,2023-04-25,Edible Oils,16,Sunflower Oil (Packed),131
8376224,2023-04-25,Others,17,Tea Loose,303
8376640,2023-04-25,Vegetables,18,Tomato,16
8377062,2023-04-25,Grains & Pulses,19,Tur/Arhar Dal,134
8377489,2023-04-25,Grains & Pulses,20,Urad Dal,121
8377902,2023-04-25,Edible Oils,21,Vanaspati (Packed),121
8378304,2023-04-25,Grains & Pulses,22,Wheat,41
8378676,2023-04-26,Grains & Pulses,1,Atta (Wheat),37
8379114,2023-04-26,Grains & Pulses,2,Gram Dal,71
8379534,2023-04-26,Edible Oils,3,Groundnut Oil (Packed),193
8379849,2023-04-26,Others,4,Gur,53
8380268,2023-04-26,Grains & Pulses,5,Masoor Dal,96
8380707,2023-04-26,Others,6,Milk @,40
8381131,2023-04-26,Grains & Pulses,7,Moong Dal,113
8381566,2023-04-26,Edible Oils,8,Mustard Oil (Packed),182
8381996,2023-04-26,Vegetables,9,Onion,23
8382429,2023-04-26,Edible Oils,10,Palm Oil (Packed),98
8382781,2023-04-26,Vegetables,11,Potato,29
8383218,2023-04-26,Grains & Pulses,12,Rice,57
8383657,2023-04-26,Others,13,Salt Pack (Iodised),26
8384463,2023-04-26,Others,15,Sugar,40
8384894,2023-04-26,Edible Oils,16,Sunflower Oil (Packed),131
8385285,2023-04-26,Others,17,Tea Loose,303
8385704,2023-04-26,Vegetables,18,Tomato,14
8386132,2023-04-26,Grains & Pulses,19,Tur/Arhar Dal,134
8386561,2023-04-26,Grains & Pulses,20,Urad Dal,121
8386978,2023-04-26,Edible Oils,21,Vanaspati (Packed),126
8387386,2023-04-26,Grains & Pulses,22,Wheat,40
8387760,2023-04-27,Grains & Pulses,1,Atta (Wheat),37
8388206,2023-04-27,Grains & Pulses,2,Gram Dal,71
8388633,2023-04-27,Edible Oils,3,Groundnut Oil (Packed),193
8388955,2023-04-27,Others,4,Gur,53
8389380,2023-04-27,Grains & Pulses,5,Masoor Dal,97
8389826,2023-04-27,Others,6,Milk @,40
8390257,2023-04-27,Grains & Pulses,7,Moong Dal,111
8390699,2023-04-27,Edible Oils,8,Mustard Oil (Packed),182
8391134,2023-04-27,Vegetables,9,Onion,21
8391572,2023-04-27,Edible Oils,10,Palm Oil (Packed),98
8391926,2023-04-27,Vegetables,11,Potato,29
8392368,2023-04-27,Grains & Pulses,12,Rice,57
8392814,2023-04-27,Others,13,Salt Pack (Iodised),26
8393633,2023-04-27,Others,15,Sugar,40
8394072,2023-04-27,Edible Oils,16,Sunflower Oil (Packed),131
8394466,2023-04-27,Others,17,Tea Loose,303
8394892,2023-04-27,Vegetables,18,Tomato,14
8395324,2023-04-27,Grains & Pulses,19,Tur/Arhar Dal,134
8395760,2023-04-27,Grains & Pulses,20,Urad Dal,121
8396185,2023-04-27,Edible Oils,21,Vanaspati (Packed),126
8396595,2023-04-27,Grains & Pulses,22,Wheat,40
8396974,2023-04-28,Grains & Pulses,1,Atta (Wheat),37
8397418,2023-04-28,Grains & Pulses,2,Gram Dal,71
8397844,2023-04-28,Edible Oils,3,Groundnut Oil (Packed),193
8398161,2023-04-28,Others,4,Gur,53
8398584,2023-04-28,Grains & Pulses,5,Masoor Dal,102
8399029,2023-04-28,Others,6,Milk @,40
8399459,2023-04-28,Grains & Pulses,7,Moong Dal,116
8399900,2023-04-28,Edible Oils,8,Mustard Oil (Packed),182
8400333,2023-04-28,Vegetables,9,Onion,21
8400763,2023-04-28,Edible Oils,10,Palm Oil (Packed),98
8401115,2023-04-28,Vegetables,11,Potato,26
8401550,2023-04-28,Grains & Pulses,12,Rice,57
8401996,2023-04-28,Others,13,Salt Pack (Iodised),26
8402813,2023-04-28,Others,15,Sugar,40
8403248,2023-04-28,Edible Oils,16,Sunflower Oil (Packed),131
8403642,2023-04-28,Others,17,Tea Loose,303
8404062,2023-04-28,Vegetables,18,Tomato,15
8404487,2023-04-28,Grains & Pulses,19,Tur/Arhar Dal,139
8404923,2023-04-28,Grains & Pulses,20,Urad Dal,126
8405346,2023-04-28,Edible Oils,21,Vanaspati (Packed),126
8405757,2023-04-28,Grains & Pulses,22,Wheat,40
8406135,2023-04-29,Grains & Pulses,1,Atta (Wheat),37
8406525,2023-04-29,Grains & Pulses,2,Gram Dal,71
8406903,2023-04-29,Edible Oils,3,Groundnut Oil (Packed),193
8407186,2023-04-29,Others,4,Gur,53
8407565,2023-04-29,Grains & Pulses,5,Masoor Dal,102
8407955,2023-04-29,Others,6,Milk @,40
8408336,2023-04-29,Grains & Pulses,7,Moong Dal,116
8408726,2023-04-29,Edible Oils,8,Mustard Oil (Packed),182
8409107,2023-04-29,Vegetables,9,Onion,21
8409491,2023-04-29,Edible Oils,10,Palm Oil (Packed),98
8409813,2023-04-29,Vegetables,11,Potato,26
8410200,2023-04-29,Grains & Pulses,12,Rice,57
8410591,2023-04-29,Others,13,Salt Pack (Iodised),26
8411312,2023-04-29,Others,15,Sugar,40
8411697,2023-04-29,Edible Oils,16,Sunflower Oil (Packed),131
8412051,2023-04-29,Others,17,Tea Loose,303
8412427,2023-04-29,Vegetables,18,Tomato,15
8412811,2023-04-29,Grains & Pulses,19,Tur/Arhar Dal,139
8413199,2023-04-29,Grains & Pulses,20,Urad Dal,126
8413577,2023-04-29,Edible Oils,21,Vanaspati (Packed),126
8413945,2023-04-29,Grains & Pulses,22,Wheat,40
8414271,2023-04-30,Grains & Pulses,1,Atta (Wheat),37
8414533,2023-04-30,Grains & Pulses,2,Gram Dal,71
8414786,2023-04-30,Edible Oils,3,Groundnut Oil (Packed),193
8414997,2023-04-30,Others,4,Gur,53
8415253,2023-04-30,Grains & Pulses,5,Masoor Dal,102
8415515,2023-04-30,Others,6,Milk @,40
8415769,2023-04-30,Grains & Pulses,7,Moong Dal,116
8416031,2023-04-30,Edible Oils,8,Mustard Oil (Packed),182
8416288,2023-04-30,Vegetables,9,Onion,21
8416543,2023-04-30,Edible Oils,10,Palm Oil (Packed),98
8416760,2023-04-30,Vegetables,11,Potato,26
8417017,2023-04-30,Grains & Pulses,12,Rice,57
8417278,2023-04-30,Others,13,Salt Pack (Iodised),26
8417768,2023-04-30,Others,15,Sugar,40
8418023,2023-04-30,Edible Oils,16,Sunflower Oil (Packed),131
8418258,2023-04-30,Others,17,Tea Loose,303
8418512,2023-04-30,Vegetables,18,Tomato,15
8418767,2023-04-30,Grains & Pulses,19,Tur/Arhar Dal,139
8419029,2023-04-30,Grains & Pulses,20,Urad Dal,126
8419286,2023-04-30,Edible Oils,21,Vanaspati (Packed),126
8419537,2023-04-30,Grains & Pulses,22,Wheat,40
8419776,2023-05-01,Grains & Pulses,1,Atta (Wheat),37
8420156,2023-05-01,Grains & Pulses,2,Gram Dal,71
8420518,2023-05-01,Edible Oils,3,Groundnut Oil (Packed),193
8420803,2023-05-01,Others,4,Gur,53
8421168,2023-05-01,Grains & Pulses,5,Masoor Dal,102
8421549,2023-05-01,Others,6,Milk @,40
8421921,2023-05-01,Grains & Pulses,7,Moong Dal,116
8422297,2023-05-01,Edible Oils,8,Mustard Oil (Packed),182
8422672,2023-05-01,Vegetables,9,Onion,21
8423049,2023-05-01,Edible Oils,10,Palm Oil (Packed),98
8423346,2023-05-01,Vegetables,11,Potato,26
8423727,2023-05-01,Grains & Pulses,12,Rice,57
8424107,2023-05-01,Others,13,Salt Pack (Iodised),26
8424825,2023-05-01,Others,15,Sugar,40
8425201,2023-05-01,Edible Oils,16,Sunflower Oil (Packed),131
8425543,2023-05-01,Others,17,Tea Loose,303
8425911,2023-05-01,Vegetables,18,Tomato,15
8426284,2023-05-01,Grains & Pulses,19,Tur/Arhar Dal,139
8426656,2023-05-01,Grains & Pulses,20,Urad Dal,126
8427016,2023-05-01,Edible Oils,21,Vanaspati (Packed),126
8427368,2023-05-01,Grains & Pulses,22,Wheat,40
8427693,2023-05-02,Grains & Pulses,1,Atta (Wheat),37
8428136,2023-05-02,Grains & Pulses,2,Gram Dal,71
8428561,2023-05-02,Edible Oils,3,Groundnut Oil (Packed),193
8428880,2023-05-02,Others,4,Gur,53
8429305,2023-05-02,Grains & Pulses,5,Masoor Dal,102
8429749,2023-05-02,Others,6,Milk @,40
8430176,2023-05-02,Grains & Pulses,7,Moong Dal,116
8430615,2023-05-02,Edible Oils,8,Mustard Oil (Packed),182
8431048,2023-05-02,Vegetables,9,Onion,19
8431487,2023-05-02,Edible Oils,10,Palm Oil (Packed),98
8431841,2023-05-02,Vegetables,11,Potato,26
8432284,2023-05-02,Grains & Pulses,12,Rice,57
8432727,2023-05-02,Others,13,Salt Pack (Iodised),26
8433544,2023-05-02,Others,15,Sugar,40
8433982,2023-05-02,Edible Oils,16,Sunflower Oil (Packed),129
8434376,2023-05-02,Others,17,Tea Loose,303
8434802,2023-05-02,Vegetables,18,Tomato,14
8435236,2023-05-02,Grains & Pulses,19,Tur/Arhar Dal,139
8435671,2023-05-02,Grains & Pulses,20,Urad Dal,126
8436093,2023-05-02,Edible Oils,21,Vanaspati (Packed),126
8436504,2023-05-02,Grains & Pulses,22,Wheat,40
8436882,2023-05-03,Grains & Pulses,1,Atta (Wheat),37
8437339,2023-05-03,Grains & Pulses,2,Gram Dal,71
8437780,2023-05-03,Edible Oils,3,Groundnut Oil (Packed),193
8438112,2023-05-03,Others,4,Gur,53
8438551,2023-05-03,Grains & Pulses,5,Masoor Dal,103
8439007,2023-05-03,Others,6,Milk @,40
8439448,2023-05-03,Grains & Pulses,7,Moong Dal,121
8439900,2023-05-03,Edible Oils,8,Mustard Oil (Packed),182
