id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
7707152,2023-01-29,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,113
7707671,2023-01-29,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,121
7708563,2023-01-30,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7706640,2023-01-29,Others,17,"Tea Loose","South Zone",37,Chennai,303
7706894,2023-01-29,Vegetables,18,Tomato,"South Zone",37,Chennai,29
7707413,2023-01-29,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,112
7707920,2023-01-29,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7708164,2023-01-30,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,41
7708947,2023-01-30,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,186
7710023,2023-01-30,Others,6,"Milk @","South Zone",37,Chennai,40
7709624,2023-01-30,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7711199,2023-01-30,Vegetables,9,Onion,"South Zone",37,Chennai,24
7710413,2023-01-30,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,102
7710809,2023-01-30,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,182
7714964,2023-01-30,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,113
7711589,2023-01-30,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,97
7712695,2023-01-30,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7711898,2023-01-30,Vegetables,11,Potato,"South Zone",37,Chennai,27
7712294,2023-01-30,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7713439,2023-01-30,Others,15,Sugar,"South Zone",37,Chennai,39
7713835,2023-01-30,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,147
7714185,2023-01-30,Others,17,"Tea Loose","South Zone",37,Chennai,303
7715743,2023-01-30,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,121
7714574,2023-01-30,Vegetables,18,Tomato,"South Zone",37,Chennai,31
7715356,2023-01-30,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,112
7716116,2023-01-30,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7716473,2023-01-31,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,38
7716874,2023-01-31,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7717260,2023-01-31,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,186
7717551,2023-01-31,Others,4,Gur,"South Zone",37,Chennai,61
7717934,2023-01-31,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7719511,2023-01-31,Vegetables,9,Onion,"South Zone",37,Chennai,24
7719123,2023-01-31,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,182
7718336,2023-01-31,Others,6,"Milk @","South Zone",37,Chennai,40
7718724,2023-01-31,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,102
7719902,2023-01-31,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,97
7720210,2023-01-31,Vegetables,11,Potato,"South Zone",37,Chennai,32
7726236,2023-02-01,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7720607,2023-01-31,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7721009,2023-01-31,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7721749,2023-01-31,Others,15,Sugar,"South Zone",37,Chennai,39
7722141,2023-01-31,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,147
7722491,2023-01-31,Others,17,"Tea Loose","South Zone",37,Chennai,303
7724052,2023-01-31,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,121
7724783,2023-02-01,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,38
7725855,2023-02-01,Others,4,Gur,"South Zone",37,Chennai,61
7722876,2023-01-31,Vegetables,18,Tomato,"South Zone",37,Chennai,27
7723267,2023-01-31,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,116
7723662,2023-01-31,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,106
7724424,2023-01-31,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,39
7725181,2023-02-01,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7725566,2023-02-01,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,172
7726634,2023-02-01,Others,6,"Milk @","South Zone",37,Chennai,40
7727413,2023-02-01,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,183
7727018,2023-02-01,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,102
7727797,2023-02-01,Vegetables,9,Onion,"South Zone",37,Chennai,23
7730763,2023-02-01,Others,17,"Tea Loose","South Zone",37,Chennai,303
7728187,2023-02-01,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7728493,2023-02-01,Vegetables,11,Potato,"South Zone",37,Chennai,29
7730025,2023-02-01,Others,15,Sugar,"South Zone",37,Chennai,39
7730416,2023-02-01,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,142
7728889,2023-02-01,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7729288,2023-02-01,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7731146,2023-02-01,Vegetables,18,Tomato,"South Zone",37,Chennai,26
7731928,2023-02-01,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,106
7731536,2023-02-01,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,116
7735272,2023-02-02,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,103
7732686,2023-02-01,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,39
7733038,2023-02-02,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,36
7733435,2023-02-02,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7733819,2023-02-02,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,172
7734108,2023-02-02,Others,4,Gur,"South Zone",37,Chennai,61
7732314,2023-02-01,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,119
7734488,2023-02-02,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7734886,2023-02-02,Others,6,"Milk @","South Zone",37,Chennai,40
7735667,2023-02-02,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,183
7738667,2023-02-02,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,142
7736052,2023-02-02,Vegetables,9,Onion,"South Zone",37,Chennai,26
7736442,2023-02-02,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7736748,2023-02-02,Vegetables,11,Potato,"South Zone",37,Chennai,31
7737543,2023-02-02,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7737144,2023-02-02,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7738276,2023-02-02,Others,15,Sugar,"South Zone",37,Chennai,39
7739396,2023-02-02,Vegetables,18,Tomato,"South Zone",37,Chennai,26
7739014,2023-02-02,Others,17,"Tea Loose","South Zone",37,Chennai,303
7739786,2023-02-02,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,115
7740178,2023-02-02,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,106
7741293,2023-02-03,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,36
7740565,2023-02-02,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,119
7740938,2023-02-02,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7742745,2023-02-03,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7741691,2023-02-03,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7742076,2023-02-03,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,182
7743529,2023-02-03,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,103
7743144,2023-02-03,Others,6,"Milk @","South Zone",37,Chennai,40
7744308,2023-02-03,Vegetables,9,Onion,"South Zone",37,Chennai,24
7742364,2023-02-03,Others,4,Gur,"South Zone",37,Chennai,61
7744694,2023-02-03,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7744997,2023-02-03,Vegetables,11,Potato,"South Zone",37,Chennai,31
7743925,2023-02-03,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,182
7747643,2023-02-03,Vegetables,18,Tomato,"South Zone",37,Chennai,29
7745389,2023-02-03,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7746524,2023-02-03,Others,15,Sugar,"South Zone",37,Chennai,41
7747260,2023-02-03,Others,17,"Tea Loose","South Zone",37,Chennai,303
7745790,2023-02-03,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7746914,2023-02-03,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,143
7748424,2023-02-03,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,106
7748031,2023-02-03,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,115
7750228,2023-02-04,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,182
7748812,2023-02-03,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7749181,2023-02-03,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7749533,2023-02-04,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,36
7749887,2023-02-04,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7751180,2023-02-04,Others,6,"Milk @","South Zone",37,Chennai,40
7750483,2023-02-04,Others,4,Gur,"South Zone",37,Chennai,61
7750827,2023-02-04,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7752853,2023-02-04,Vegetables,11,Potato,"South Zone",37,Chennai,31
7751526,2023-02-04,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,103
7751878,2023-02-04,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,182
7752223,2023-02-04,Vegetables,9,Onion,"South Zone",37,Chennai,24
7753205,2023-02-04,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7755564,2023-02-04,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,115
7752569,2023-02-04,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7754212,2023-02-04,Others,15,Sugar,"South Zone",37,Chennai,41
7754561,2023-02-04,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,143
7754873,2023-02-04,Others,17,"Tea Loose","South Zone",37,Chennai,303
7753559,2023-02-04,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7756262,2023-02-04,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7755915,2023-02-04,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,106
7757842,2023-02-05,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7756597,2023-02-04,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7757152,2023-02-05,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7757395,2023-02-05,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,182
7757591,2023-02-05,Others,4,Gur,"South Zone",37,Chennai,61
7755215,2023-02-04,Vegetables,18,Tomato,"South Zone",37,Chennai,29
7756901,2023-02-05,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,36
7758094,2023-02-05,Others,6,"Milk @","South Zone",37,Chennai,40
7758344,2023-02-05,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,103
7758595,2023-02-05,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,182
7760753,2023-02-05,Others,17,"Tea Loose","South Zone",37,Chennai,303
7759090,2023-02-05,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7759296,2023-02-05,Vegetables,11,Potato,"South Zone",37,Chennai,31
7758842,2023-02-05,Vegetables,9,Onion,"South Zone",37,Chennai,24
7759548,2023-02-05,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7759800,2023-02-05,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7760279,2023-02-05,Others,15,Sugar,"South Zone",37,Chennai,41
7760530,2023-02-05,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,143
7760999,2023-02-05,Vegetables,18,Tomato,"South Zone",37,Chennai,29
7761249,2023-02-05,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,115
7762984,2023-02-06,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,182
7761500,2023-02-05,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,106
7762225,2023-02-06,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,36
7762612,2023-02-06,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7761749,2023-02-05,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7761989,2023-02-05,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7763268,2023-02-06,Others,4,Gur,"South Zone",37,Chennai,61
7763640,2023-02-06,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7765537,2023-02-06,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7764788,2023-02-06,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,182
7764028,2023-02-06,Others,6,"Milk @","South Zone",37,Chennai,40
7764402,2023-02-06,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,103
7765162,2023-02-06,Vegetables,9,Onion,"South Zone",37,Chennai,26
7766214,2023-02-06,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7765832,2023-02-06,Vegetables,11,Potato,"South Zone",37,Chennai,31
7766604,2023-02-06,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7767320,2023-02-06,Others,15,Sugar,"South Zone",37,Chennai,41
7767701,2023-02-06,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,143
7768039,2023-02-06,Others,17,"Tea Loose","South Zone",37,Chennai,303
7768414,2023-02-06,Vegetables,18,Tomato,"South Zone",37,Chennai,26
7769175,2023-02-06,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,106
7768793,2023-02-06,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,115
7769553,2023-02-06,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7769914,2023-02-06,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7770260,2023-02-07,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,36
7771694,2023-02-07,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7770653,2023-02-07,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7771033,2023-02-07,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,185
7771318,2023-02-07,Others,4,Gur,"South Zone",37,Chennai,61
7772086,2023-02-07,Others,6,"Milk @","South Zone",37,Chennai,40
7772468,2023-02-07,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,103
7772857,2023-02-07,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,186
7773239,2023-02-07,Vegetables,9,Onion,"South Zone",37,Chennai,23
7773620,2023-02-07,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7773920,2023-02-07,Vegetables,11,Potato,"South Zone",37,Chennai,29
7774307,2023-02-07,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7774700,2023-02-07,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7775425,2023-02-07,Others,15,Sugar,"South Zone",37,Chennai,41
7775811,2023-02-07,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,146
7776153,2023-02-07,Others,17,"Tea Loose","South Zone",37,Chennai,303
7776531,2023-02-07,Vegetables,18,Tomato,"South Zone",37,Chennai,23
7776914,2023-02-07,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,115
7777301,2023-02-07,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,106
7777681,2023-02-07,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7778048,2023-02-07,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7778401,2023-02-08,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,35
7779175,2023-02-08,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,185
7778795,2023-02-08,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7779469,2023-02-08,Others,4,Gur,"South Zone",37,Chennai,61
7780244,2023-02-08,Others,6,"Milk @","South Zone",37,Chennai,40
7779849,2023-02-08,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7785533,2023-02-08,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,101
7781021,2023-02-08,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,186
7781796,2023-02-08,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7782109,2023-02-08,Vegetables,11,Potato,"South Zone",37,Chennai,26
7782901,2023-02-08,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7784021,2023-02-08,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,146
7784370,2023-02-08,Others,17,"Tea Loose","South Zone",37,Chennai,303
7784749,2023-02-08,Vegetables,18,Tomato,"South Zone",37,Chennai,26
7785141,2023-02-08,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,116
7780628,2023-02-08,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,101
7781407,2023-02-08,Vegetables,9,Onion,"South Zone",37,Chennai,23
7782505,2023-02-08,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7783631,2023-02-08,Others,15,Sugar,"South Zone",37,Chennai,41
7786291,2023-02-08,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7785917,2023-02-08,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7789333,2023-02-09,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,183
7786648,2023-02-09,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,35
7787445,2023-02-09,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,185
7788129,2023-02-09,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7788536,2023-02-09,Others,6,"Milk @","South Zone",37,Chennai,40
7788929,2023-02-09,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,101
7787053,2023-02-09,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7787741,2023-02-09,Others,4,Gur,"South Zone",37,Chennai,66
7791247,2023-02-09,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7790437,2023-02-09,Vegetables,11,Potato,"South Zone",37,Chennai,26
7790840,2023-02-09,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7789728,2023-02-09,Vegetables,9,Onion,"South Zone",37,Chennai,23
7790124,2023-02-09,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7794723,2023-02-09,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7791999,2023-02-09,Others,15,Sugar,"South Zone",37,Chennai,41
7793145,2023-02-09,Vegetables,18,Tomato,"South Zone",37,Chennai,29
7793947,2023-02-09,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,101
7792398,2023-02-09,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,146
7792753,2023-02-09,Others,17,"Tea Loose","South Zone",37,Chennai,303
7793546,2023-02-09,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,116
7794342,2023-02-09,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7795086,2023-02-10,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,35
7795889,2023-02-10,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,185
7795495,2023-02-10,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7796183,2023-02-10,Others,4,Gur,"South Zone",37,Chennai,66
7796574,2023-02-10,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7800875,2023-02-10,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,147
7796984,2023-02-10,Others,6,"Milk @","South Zone",37,Chennai,40
7797381,2023-02-10,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,101
7797787,2023-02-10,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,181
7798186,2023-02-10,Vegetables,9,Onion,"South Zone",37,Chennai,23
7799712,2023-02-10,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7800472,2023-02-10,Others,15,Sugar,"South Zone",37,Chennai,41
7798583,2023-02-10,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7798895,2023-02-10,Vegetables,11,Potato,"South Zone",37,Chennai,29
7799300,2023-02-10,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7802428,2023-02-10,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,101
7801235,2023-02-10,Others,17,"Tea Loose","South Zone",37,Chennai,303
7802026,2023-02-10,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,116
7801628,2023-02-10,Vegetables,18,Tomato,"South Zone",37,Chennai,26
7802821,2023-02-10,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7803202,2023-02-10,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7804447,2023-02-11,Others,4,Gur,"South Zone",37,Chennai,66
7803560,2023-02-11,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,35
7803889,2023-02-11,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7804207,2023-02-11,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,185
7806980,2023-02-11,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7804766,2023-02-11,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7805417,2023-02-11,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,101
7805745,2023-02-11,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,181
7806070,2023-02-11,Vegetables,9,Onion,"South Zone",37,Chennai,23
7805095,2023-02-11,Others,6,"Milk @","South Zone",37,Chennai,40
7806653,2023-02-11,Vegetables,11,Potato,"South Zone",37,Chennai,29
7807933,2023-02-11,Others,15,Sugar,"South Zone",37,Chennai,41
7807310,2023-02-11,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7806391,2023-02-11,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7808258,2023-02-11,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,147
7808549,2023-02-11,Others,17,"Tea Loose","South Zone",37,Chennai,303
7808868,2023-02-11,Vegetables,18,Tomato,"South Zone",37,Chennai,26
7809518,2023-02-11,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,101
7809193,2023-02-11,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,116
7810691,2023-02-12,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7809840,2023-02-11,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7810153,2023-02-11,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7810443,2023-02-12,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,35
7810929,2023-02-12,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,185
7812582,2023-02-12,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7811120,2023-02-12,Others,4,Gur,"South Zone",37,Chennai,66
7811611,2023-02-12,Others,6,"Milk @","South Zone",37,Chennai,40
7811855,2023-02-12,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,101
7812101,2023-02-12,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,181
7813278,2023-02-12,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7811365,2023-02-12,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7812342,2023-02-12,Vegetables,9,Onion,"South Zone",37,Chennai,23
7812784,2023-02-12,Vegetables,11,Potato,"South Zone",37,Chennai,29
7813030,2023-02-12,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7814204,2023-02-12,Others,17,"Tea Loose","South Zone",37,Chennai,303
7813742,2023-02-12,Others,15,Sugar,"South Zone",37,Chennai,41
7813986,2023-02-12,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,147
7814444,2023-02-12,Vegetables,18,Tomato,"South Zone",37,Chennai,26
7814688,2023-02-12,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,116
7816446,2023-02-13,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,185
7814935,2023-02-12,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,101
7815414,2023-02-12,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7815649,2023-02-13,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,35
7817128,2023-02-13,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,87
7815178,2023-02-12,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
7816055,2023-02-13,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7816742,2023-02-13,Others,4,Gur,"South Zone",37,Chennai,66
7817924,2023-02-13,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,101
7817533,2023-02-13,Others,6,"Milk @","South Zone",37,Chennai,40
7818326,2023-02-13,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,181
7818717,2023-02-13,Vegetables,9,Onion,"South Zone",37,Chennai,23
7822105,2023-02-13,Vegetables,18,Tomato,"South Zone",37,Chennai,29
7819107,2023-02-13,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,96
7819418,2023-02-13,Vegetables,11,Potato,"South Zone",37,Chennai,26
7821720,2023-02-13,Others,17,"Tea Loose","South Zone",37,Chennai,303
7819816,2023-02-13,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7820223,2023-02-13,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7820971,2023-02-13,Others,15,Sugar,"South Zone",37,Chennai,41
7821365,2023-02-13,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,147
7822499,2023-02-13,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,116
7822899,2023-02-13,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,101
7823668,2023-02-13,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7823290,2023-02-13,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,122
